geometry,name
POINT (28.4674159999858 41.134418999113),13
POINT (28.3706959999258 41.2129590005861),13
POINT (28.4835089999499 41.2714550005964),13
POINT (29.5894949999964 41.1537860005787),29
POINT (29.6468750267087 41.1491000095241),29
POINT (29.8347579999986 41.1079370005713),29
POINT (29.775324999998 41.1413950005768),29
POINT (29.4532130485361 41.0719680089375),29
POINT (29.276781999994 40.880491000535),26
POINT (29.0687009999909 41.0393700005601),35
POINT (29.5846160000056 41.1473339991138),29
POINT (28.0800419997971 41.0855530005618),37
POINT (28.890784999986 41.1765990005821),17
POINT (28.6598439999734 41.0248410005571),16
POINT (28.6738349999746 41.0315740005583),16
POINT (28.6281949999704 41.0487470005609),16
POINT (28.692417999976 41.0411120005599),16
POINT (28.6313519999705 41.0776200005655),16
POINT (28.8010979999826 41.0786920005661),7
POINT (29.2059800000103 41.1889499991128),10
POINT (29.1027739999914 41.0650580005643),10
POINT (28.7038971906917 41.0080287429202),3
POINT (29.0259290277723 41.1997229787293),28
POINT (29.0234189967722 41.1081269558927),28
POINT (29.02295099999 41.0558060005628),9
POINT (29.0302239999901 41.0666330005645),9
POINT (29.0070525000116 41.043407799116),9
POINT (29.0069001000116 41.042716899116),9
POINT (28.872299999986 40.9975140005532),6
POINT (29.0989109999914 41.0200050005571),34
POINT (29.1788280000105 41.0063819991167),34
POINT (28.9654639680331 41.0583849890109),30
POINT (28.9968859999893 41.0905950005683),22
POINT (28.9802659999889 41.0785870005663),22
POINT (29.1030939999915 41.031846000559),34
POINT (29.1737059999925 41.0178590005567),34
POINT (29.3090970470892 40.865187008505),26
POINT (29.2935716000092 40.8593241991199),26
POINT (29.0908889588005 41.1036069952905),10
POINT (29.2476270004871 41.0199459672006),27
POINT (28.7755429981312 41.0658180079566),7
POINT (29.7624359666691 41.1563009557954),29
POINT (29.0943549920504 40.9557929926459),21
POINT (29.2095860204286 40.906502007718),23
POINT (29.0991572000112 41.1423458991138),10
POINT (29.1618330000108 41.1759299991131),10
POINT (28.8203619999836 41.0583090005629),4
POINT (29.0806369556441 41.090303974323),10
POINT (29.3671589549955 40.8414340367824),33
POINT (29.3676039999949 40.8382500005283),33
POINT (29.3675819999949 40.8381260005283),33
POINT (29.3632639686947 40.8374519621943),33
POINT (29.3609590117077 40.8371030014799),33
POINT (29.3651159999948 40.9000110005381),33
POINT (29.3648859999948 40.9001680005381),33
POINT (29.343046565986 40.8623938941965),33
POINT (29.3173949999944 40.8675370005329),33
POINT (29.2948229999942 40.8527920005306),33
POINT (29.2941399999942 40.8526580005306),33
POINT (29.3035379684544 40.8611660283435),33
POINT (29.306015000009 40.8439389991202),33
POINT (29.2726969999939 40.8817380005352),26
POINT (29.2237189999933 40.8976740005376),23
POINT (29.274782999994 40.8700970005333),26
POINT (29.2823880193184 40.9205529720936),26
POINT (29.2837159999939 40.9294080005427),26
POINT (29.2601949999938 40.8920930005368),26
POINT (29.2832870059487 40.8848490441022),26
POINT (29.2584759999937 40.8949110005372),26
POINT (29.3746999999948 40.9426950005448),33
POINT (29.2837429999939 40.9276020005423),26
POINT (29.3056489695745 40.9122169881892),26
POINT (29.3066339999941 40.9408060005445),26
POINT (29.2517449999937 40.8757140005341),26
POINT (29.294442999994 40.9358590005437),26
POINT (29.2578339999937 40.8885080005362),26
POINT (29.3063939999942 40.8752150005341),26
POINT (29.2604229999937 40.918797000541),26
POINT (29.2323149999935 40.8714050005335),26
POINT (29.0069547000116 41.0429989991159),9
POINT (29.0070281000116 41.043272199116),9
POINT (29.0607430121894 41.0265549898489),35
POINT (29.0621799999908 41.0288120005584),35
POINT (29.0621239999908 41.0286790005584),35
POINT (29.0557179999906 41.0331200005591),35
POINT (29.0541679999906 41.0346120005594),35
POINT (29.0541539999906 41.0347700005594),35
POINT (29.0855389999912 41.0147050005562),35
POINT (29.0869610000112 41.0106069991167),35
POINT (29.0391969999904 41.0177840005566),35
POINT (29.0628109999907 41.0464110005613),35
POINT (29.0656599999906 41.0683620005646),35
POINT (29.0816239999911 41.0210860005572),35
POINT (29.0823179999911 41.026163000558),35
POINT (29.0644719999908 41.0245400005577),35
POINT (29.075447999991 41.0396350005602),35
POINT (29.0831559677527 41.0570000136316),34
POINT (29.0853149999911 41.0605430005636),35
POINT (29.074628999991 41.0411010005604),35
POINT (29.0725689999909 41.0463480005612),35
POINT (28.8598019999853 41.0468900005612),4
POINT (28.8205289999836 41.0696420005647),4
POINT (28.8421609999846 41.0504750005616),4
POINT (28.8422189558998 41.0505920400643),4
POINT (28.821415983295 41.0314280402282),4
POINT (28.8209969999837 41.0315400005586),4
POINT (28.8144269999834 41.0330740005588),4
POINT (28.8136919999834 41.0377900005596),4
POINT (28.8231099999838 41.0326960005588),4
POINT (28.8140099999834 41.0354740005592),4
POINT (28.8697690000103 41.0303729991159),4
POINT (28.8699089999858 41.0286470005582),4
POINT (28.8483619999848 41.0556520005625),4
POINT (28.8476439999848 41.0517140005619),4
POINT (28.8486909999849 41.0487990005614),4
POINT (28.8496399999849 41.0424760005603),4
POINT (28.8470769999849 41.027201000558),4
POINT (28.8491259999849 41.0550430005624),4
POINT (28.8467049999848 41.0346730005591),4
POINT (28.8485389999849 41.0220500005572),4
POINT (29.3280429999945 40.8683400005331),33
POINT (29.3683879999948 40.9008830005382),33
POINT (29.3684619999948 40.9011280005383),33
POINT (29.3680879999948 40.9002980005382),33
POINT (29.390694000008 40.9081349991188),33
POINT (29.2984110000091 40.8179429991207),33
POINT (29.3459239999946 40.8814050005352),33
POINT (29.3489489999946 40.8836170005355),33
POINT (29.3615299999947 40.8980830005378),33
POINT (29.3820989999949 40.9056570005389),33
POINT (29.3819359999949 40.905855000539),33
POINT (29.3646749606657 40.9034149978746),33
POINT (29.3646760000084 40.903079999119),33
POINT (29.3669839999948 40.9206250005414),33
POINT (29.2928369999942 40.8520670005304),33
POINT (29.2952729999942 40.8478450005298),33
POINT (29.3528280256134 40.8234409747943),33
POINT (29.3302439999945 40.8706460005334),33
POINT (29.3325949999945 40.8728350005338),33
POINT (28.6592375962732 41.0052963771962),11
POINT (28.6610189999735 41.0305280005581),16
POINT (28.6715780000049 41.0125229991162),16
POINT (28.6577419999732 41.0350310005588),16
POINT (28.6680819999741 41.0294140005579),16
POINT (28.6972829999765 41.0120600005552),16
POINT (28.6779556388868 41.0393292019988),16
POINT (28.6537859999728 41.0322600005583),16
POINT (28.6756519999748 41.0202180005565),16
POINT (28.6789249999749 41.0623090005633),16
POINT (28.6932629999762 41.0031960005538),16
POINT (28.6938679581757 41.0315399805228),16
POINT (28.6322339999706 41.0758810005652),16
POINT (28.6786789999744 41.0377510005589),16
POINT (29.2262139999933 40.9208000005413),23
POINT (29.2308319999934 40.9121330005399),23
POINT (29.1809239999928 40.9078520005392),23
POINT (29.2930399999941 40.9148200005404),26
POINT (29.2126869999932 40.9328790005432),23
POINT (29.0871109981162 40.9709819963103),21
POINT (29.0940239584382 40.9543139864802),21
POINT (28.9087519999871 41.0316860005588),8
POINT (29.0528139999907 41.0115340005556),35
POINT (29.0813399999911 41.0143770005562),35
POINT (29.0166169581085 41.0830359943591),9
POINT (29.2331819999934 40.9115470005398),23
POINT (29.190359999993 40.9035740005385),23
POINT (28.3588320134381 41.2543749957721),13
POINT (28.4454009898249 41.3317360369661),13
POINT (29.1743650000105 40.8946439991191),23
POINT (29.2268039999934 40.9039060005387),23
POINT (28.2092869998676 41.3730660006107),13
POINT (28.4531119999449 41.1544920005771),13
POINT (28.4934249999894 41.2490919991106),13
POINT (29.7808779999981 41.0968220005696),29
POINT (28.0978889998091 41.0741990005602),37
POINT (29.3510199999943 41.0866350005678),38
POINT (29.1145589999918 40.9646370005482),2
POINT (28.8529189527078 41.0342609604277),4
POINT (28.9471609999882 41.051977000562),12
POINT (29.2146820339254 40.9308290065816),23
POINT (29.0846979520499 41.0288559876431),34
POINT (29.1083889999915 41.0418710005606),34
POINT (29.2483970000098 40.9835739991172),27
POINT (29.2863640000093 40.9880099991171),31
POINT (29.188139977408 41.0145289675324),38
POINT (28.8800249999862 40.9952220005529),6
POINT (28.8875049999865 40.9955890005529),6
POINT (29.0337420203541 41.0974349975331),28
POINT (29.0010659999895 41.0675850005645),30
POINT (29.1011679999914 41.0248890005578),34
POINT (29.2218639646775 40.9061389692119),23
POINT (29.0876550185297 41.0346660054965),35
POINT (28.8640139945 41.0689979727137),15
POINT (28.9819139999889 41.0922310005685),22
POINT (29.0989099999914 41.0090560005553),34
POINT (29.332381952772 40.8729559878592),33
POINT (29.3368579999946 40.8751590005341),33
POINT (29.3393680370814 40.8816749771608),33
POINT (29.3546959999947 40.8918790005368),33
POINT (29.3571640000084 40.8964209991191),33
POINT (29.388669999995 40.9089030005395),33
POINT (29.392825999995 40.9073550005392),33
POINT (29.392919999995 40.9070640005392),33
POINT (29.3530369999947 40.8882320005362),33
POINT (29.3134769999944 40.8538150005308),33
POINT (29.304335000009 40.8414989991203),33
POINT (29.4127709999952 40.9223330005416),33
POINT (29.4162929999952 40.9236990005419),33
POINT (29.3282769560336 40.8667170252651),33
POINT (29.324297996703 40.8687240348739),33
POINT (29.3188609999944 40.8696200005333),33
POINT (29.3836120299838 40.9114969646619),33
POINT (29.3104329999944 40.8382330005283),33
POINT (29.2514909999937 40.8813970005351),26
POINT (29.3919649999949 40.949913000546),33
POINT (29.3397249674551 40.8597290292184),33
POINT (29.2330510128704 40.8964790272807),23
POINT (29.2287189999934 40.9094490005396),23
POINT (29.2140819765707 40.9223450332129),23
POINT (29.2677379999939 40.8912680005366),26
POINT (29.2175129999932 40.9398200005443),23
POINT (29.1819219999929 40.8892350005363),23
POINT (28.415628999936 41.3371210006067),13
POINT (28.3842179999714 41.4036079991068),13
POINT (29.1733199999927 40.9185790005409),23
POINT (29.2162129999933 40.8802380005349),23
POINT (29.2184579999933 40.8831280005354),26
POINT (29.2261769999934 40.9066820005391),23
POINT (29.2158539652692 40.9183810373376),23
POINT (28.6966429999763 41.0415540005599),16
POINT (28.6656882600046 41.0298738291158),16
POINT (29.2713389999933 41.1635080005802),10
POINT (28.6285499999698 41.0254230005567),16
POINT (28.7863229999819 41.0689280005645),7
POINT (28.8068200466939 41.0645360440569),7
POINT (29.2206000000138 41.0196200207754),38
POINT (28.9441009999882 41.0229670005574),18
POINT (28.9404919999881 41.0252060005578),18
POINT (28.9406819999881 41.0253990005578),18
POINT (28.9384219999878 41.027324000558),18
POINT (28.958380985761 41.0032349802363),18
POINT (28.9271249999878 40.996019000553),18
POINT (28.9269329999877 40.9960540005531),18
POINT (28.9279039999875 41.0195050005567),18
POINT (28.9266549999877 41.0187020005566),18
POINT (28.9255719999876 41.0219140005572),36
POINT (28.9639075145258 41.0095582412442),18
POINT (28.964053447874 41.0095444397455),18
POINT (28.9445089999882 41.0137370005559),18
POINT (28.9428569999881 41.0154760005561),18
POINT (28.9408709999881 41.0151050005561),18
POINT (28.9302709999878 41.0235670005575),18
POINT (28.9480399999882 41.0338650005591),18
POINT (28.9429529999879 41.0396500005599),18
POINT (28.9530439999884 41.0124510005557),18
POINT (28.9533580000115 41.0258249991162),18
POINT (29.0869129724613 41.0952360007896),10
POINT (29.0758580327786 41.097258976365),10
POINT (29.0974119999912 41.0949790005691),10
POINT (29.087686999991 41.1048310005706),10
POINT (29.1122309999915 41.0925730005687),10
POINT (29.0291669703804 41.1089179968225),28
POINT (28.9985699799745 41.1152369862847),28
POINT (28.9828269896905 41.1125160377661),28
POINT (28.8092809999829 41.1046890005703),7
POINT (28.7889679999818 41.140138000576),7
POINT (29.1491400126823 41.07958300392),10
POINT (29.1692879999922 41.0906460005683),10
POINT (29.1633159999922 41.069452000565),10
POINT (29.1155589999914 41.1147120005723),10
POINT (29.1192279534111 41.1181150162528),10
POINT (29.1474799999919 41.1220220005734),10
POINT (28.7934780372066 40.9807229681455),6
POINT (28.8756439795616 40.9960209647025),6
POINT (29.116752970217 41.1506360030045),10
POINT (28.8757100027261 40.9959029975024),6
POINT (28.8758069898679 40.9958840398605),6
POINT (29.3605519751207 40.82935400236),33
POINT (29.3561439793267 40.8269020292221),33
POINT (29.3561429999948 40.8270690005266),33
POINT (29.3512159999948 40.8269870005266),33
POINT (29.3290159999945 40.8643760005325),33
POINT (29.3006369999943 40.8162130005248),33
POINT (29.3516720000085 40.9269959991185),33
POINT (29.3437299999945 40.9295540005427),33
POINT (29.3425449999946 40.8646090005325),33
POINT (29.3367489999946 40.8638920005324),33
POINT (29.3608679999949 40.8284570005268),33
POINT (29.3607729747235 40.840464035616),33
POINT (29.3556219999948 40.8285270005268),33
POINT (29.2902399999942 40.8163830005249),33
POINT (29.3013839999943 40.8179900005251),33
POINT (29.3077809999944 40.8205630005256),33
POINT (29.3113099999944 40.8219990005258),33
POINT (29.3168239999944 40.823464000526),33
POINT (29.2711849999939 40.8676080005329),26
POINT (29.3135749999944 40.8260590005264),33
POINT (29.3105929999944 40.8261980005264),33
POINT (29.3079719999943 40.8329670005275),33
POINT (28.7521739999796 41.080442000566),7
POINT (28.75262499998 41.0699930005646),7
POINT (28.7533809999801 41.0652060005639),7
POINT (28.7535529999797 41.0652290005636),7
POINT (28.809841999983 41.1060680005705),7
POINT (28.810013999983 41.1060380005706),7
POINT (28.811142999983 41.1012480005698),7
POINT (28.6660369999738 41.0705250005645),7
POINT (28.6662639999738 41.0707850005645),7
POINT (28.7850659999818 41.0835220005669),7
POINT (28.7848179999818 41.0852560005671),7
POINT (28.75250999998 41.0627280005634),7
POINT (28.7963229999824 41.0882600005676),7
POINT (28.6712459999742 41.0764550005655),7
POINT (29.134619999131 41.0914240195411),10
POINT (29.1281620111133 41.0508570261662),10
POINT (29.1376619999917 41.1591620005794),10
POINT (29.087678999991 41.0931880005688),10
POINT (29.0743139999908 41.0991930005697),10
POINT (29.3654339762316 40.8380779875968),33
POINT (29.3402229999946 40.8644200005324),33
POINT (28.9538559999884 41.0261910005579),18
POINT (28.9521899999884 41.0244580005577),18
POINT (28.9470959999882 41.0341660005592),18
POINT (28.9363449999879 41.0310790005587),18
POINT (28.9651880000115 41.0191079991164),18
POINT (28.936377999988 41.0061390005547),18
POINT (29.1896059999927 41.0143960005562),38
POINT (28.7766039999816 40.9998280005534),24
POINT (28.8602029999851 41.1067330005707),32
POINT (28.7702929999812 41.0209660005568),24
POINT (28.8932289999866 41.0216940005571),15
POINT (28.786483999982 41.0504680005615),24
POINT (28.7978699999826 41.0474750005611),24
POINT (28.834012999984 41.1328970005749),32
POINT (28.8566879999851 41.0659760005641),15
POINT (28.7832259999819 41.0175700005563),24
POINT (29.0244959999901 40.9961370005532),21
POINT (29.0406559999905 40.982806000551),21
POINT (28.8656979999855 41.0485370005614),15
POINT (28.8583199999852 41.0670990005644),15
POINT (28.829844999984 41.0564200005626),4
POINT (29.1565530000107 41.0166809991165),34
POINT (29.1216919999918 41.0209090005572),34
POINT (28.8377790000047 40.9912285052551),6
POINT (28.8684069999858 40.996407000553),6
POINT (28.9711599999887 41.0763180005659),22
POINT (28.9499419999883 41.0421980005605),12
POINT (28.9487709999882 41.0526750005622),12
POINT (29.1646140000106 41.0131429991166),34
POINT (29.1094489999915 41.0388740005601),34
POINT (28.9795079999889 41.0648280005642),30
POINT (28.8212629999837 41.0385330005597),4
POINT (28.8397800107347 41.0414330066001),4
POINT (28.8326040000104 41.0616289991154),4
POINT (28.8569089999852 41.0534050005622),4
POINT (28.8381659628052 40.9913079554281),6
POINT (28.8426169998656 41.034641043512),4
POINT (29.0893169999911 41.094736000569),10
POINT (29.1577729999921 41.1156630005725),10
POINT (29.1546630210114 41.1200729969118),10
POINT (29.2036710170863 41.1817250228985),10
POINT (29.2063200000103 41.1892599991129),10
POINT (29.2298509791788 41.1923400320421),10
POINT (29.2716379713453 41.1668189977115),10
POINT (29.2715489999933 41.1667960005807),10
POINT (29.1385959999919 41.0688490005649),10
POINT (29.2331360288048 41.1841080427708),10
POINT (29.2333409999929 41.174475000582),10
POINT (29.2328190000101 41.1789799991131),10
POINT (29.2659859999933 41.1733220005818),10
POINT (29.0871109999911 41.0690030005648),10
POINT (29.0860979999911 41.069832000565),10
